epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,4358.65,0.99598,0.62523,1.07573,0.71772,0.64338,0.68241,0.40105,1.28365,0.77618,1.23623,0.0002576,0.0002576,0.0002576
178,4430.46,0.98886,0.61609,1.05904,0.70865,0.65469,0.68399,0.40125,1.29156,0.77563,1.23962,0.0002477,0.0002477,0.0002477
179,4499.89,1.0253,0.617,1.06136,0.71612,0.64271,0.68357,0.40305,1.28804,0.77967,1.23565,0.0002378,0.0002378,0.0002378
180,4569.71,0.97978,0.60321,1.06169,0.72624,0.64471,0.68316,0.40051,1.28798,0.77643,1.24502,0.0002279,0.0002279,0.0002279
181,4641.12,1.01339,0.62132,1.07302,0.71312,0.64604,0.67293,0.396,1.28886,0.77949,1.24523,0.000218,0.000218,0.000218
182,4710.72,1.00948,0.62486,1.07152,0.70599,0.65184,0.67693,0.39887,1.29148,0.78109,1.24376,0.0002081,0.0002081,0.0002081
183,4779.64,0.97539,0.60156,1.05917,0.70585,0.64804,0.67528,0.39616,1.28673,0.79173,1.23799,0.0001982,0.0001982,0.0001982
184,4851.49,0.99803,0.61161,1.05011,0.70504,0.65003,0.67502,0.39754,1.27649,0.79119,1.23339,0.0001883,0.0001883,0.0001883
185,4922.06,0.98442,0.61919,1.05899,0.7038,0.6487,0.67844,0.39863,1.27205,0.78636,1.23356,0.0001784,0.0001784,0.0001784
186,4993.92,0.96968,0.61737,1.06471,0.6933,0.65469,0.67682,0.40009,1.27861,0.78697,1.23528,0.0001685,0.0001685,0.0001685
187,5063.55,0.98708,0.60404,1.06786,0.7035,0.6425,0.67606,0.40072,1.27955,0.78903,1.23786,0.0001586,0.0001586,0.0001586
188,5133.61,0.9537,0.59475,1.04473,0.70159,0.64405,0.6761,0.39981,1.27851,0.78359,1.2393,0.0001487,0.0001487,0.0001487
